QLGE64__stress,endocardial,2.641,2.194,1.979,1.836,2.302,2.386,1.636,2.392,1.958,1.85,2.305,2.371,3.408,3.318,2.05,4.149
QLGE64__stress,epicardial,1.654,2.642,2.219,1.219,1.262,1.007,2.108,2.507,2.101,1.457,1.741,1.227,3.512,2.435,2.008,3.408
